PWM;VTotal;VDiodo;CDiodo
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;4.76;0.00;15.10
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.32;-1.02
75;4.75;0.00;15.08
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.32;14.07
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.76;0.32;14.07
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.76;0.32;14.07
130;4.75;0.00;15.08
135;0.00;0.00;0.00
140;4.76;0.32;14.07
145;4.75;0.32;14.06
150;0.00;0.00;0.00
155;4.76;0.32;14.07
160;4.76;0.32;14.07
165;0.00;0.00;0.00
170;4.75;0.33;14.04
175;4.76;0.32;14.07
180;0.00;0.00;0.00
185;4.75;0.32;14.06
190;4.75;0.32;14.06
195;0.00;0.00;0.00
200;4.76;0.32;14.07
205;4.75;0.32;14.06
210;0.00;0.00;0.00
215;4.75;0.32;14.06
220;4.75;0.32;14.06
225;0.00;0.00;0.00
230;4.75;0.32;14.06
235;4.75;0.32;14.06
240;4.75;0.00;15.08
245;4.75;0.32;14.06
250;4.75;0.32;14.06
255;4.75;0.32;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;0.00;0.32;-1.02
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.76;0.32;14.07
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.76;0.32;14.07
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.00;0.00
85;4.76;0.33;14.06
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;0.00;0.32;-1.02
105;4.76;0.33;14.06
110;0.00;0.00;0.00
115;0.00;0.32;-1.02
120;4.75;0.33;14.04
125;0.00;0.00;0.00
130;0.00;0.00;0.00
135;4.75;0.32;14.06
140;4.75;0.00;15.07
145;0.00;0.00;0.00
150;4.75;0.32;14.06
155;4.75;0.33;14.03
160;0.00;0.00;0.00
165;4.75;0.33;14.04
170;4.75;0.33;14.04
175;0.00;0.00;0.00
180;4.75;0.33;14.04
185;4.76;0.33;14.06
190;0.00;0.00;0.00
195;4.75;0.33;14.04
200;4.76;0.33;14.06
205;0.00;0.00;0.00
210;4.76;0.33;14.06
215;4.76;0.33;14.06
220;0.00;0.33;-1.04
225;4.75;0.33;14.04
230;4.75;0.33;14.04
235;4.76;0.33;14.06
240;4.75;0.33;14.04
245;4.75;0.33;14.04
250;4.76;0.33;14.06
255;4.75;0.33;14.04
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;4.75;0.00;15.08
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;4.76;0.00;15.10
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;4.75;0.34;14.01
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.33;-1.04
75;4.76;0.00;15.10
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.33;14.06
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.75;0.33;14.04
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.76;0.33;14.04
130;4.76;0.00;15.10
135;0.00;0.00;0.00
140;4.75;0.33;14.04
145;4.75;0.33;14.04
150;0.00;0.00;0.00
155;4.76;0.33;14.04
160;4.75;0.33;14.04
165;0.00;0.00;0.00
170;4.76;0.33;14.06
175;4.76;0.33;14.04
180;0.00;0.00;0.00
185;4.76;0.33;14.06
190;4.76;0.33;14.04
195;0.00;0.00;0.00
200;4.75;0.33;14.04
205;4.76;0.33;14.06
210;0.00;0.00;0.00
215;4.76;0.33;14.06
220;4.75;0.33;14.04
225;4.75;0.00;15.07
230;4.76;0.33;14.04
235;4.75;0.33;14.03
240;0.00;0.33;-1.04
245;4.76;0.33;14.06
250;4.75;0.33;14.03
255;4.75;0.33;14.03
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.75;0.00;15.08
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.76;0.33;14.04
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.75;0.34;14.01
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.33;-1.04
85;4.76;0.00;15.10
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.75;0.33;14.04
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.33;-1.04
120;4.76;0.33;14.06
125;0.00;0.00;0.00
130;0.00;0.32;-1.02
135;4.76;0.33;14.06
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.76;0.33;14.06
155;4.75;0.00;15.08
160;0.00;0.00;0.00
165;4.75;0.33;14.04
170;4.75;0.33;14.04
175;0.00;0.00;0.00
180;4.75;0.33;14.04
185;4.76;0.33;14.06
190;0.00;0.00;0.00
195;4.75;0.33;14.04
200;4.75;0.33;14.04
205;0.00;0.00;0.00
210;4.75;0.33;14.04
215;4.76;0.33;14.06
220;0.00;0.00;0.00
225;4.76;0.33;14.06
230;4.75;0.33;14.04
235;0.00;0.32;-1.02
240;4.75;0.33;14.04
245;4.75;0.33;14.04
250;4.76;0.33;14.06
255;4.75;0.33;14.04
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;4.75;0.00;15.08
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;4.75;0.33;14.03
65;0.00;0.00;0.00
70;0.00;0.00;0.00
75;0.00;0.33;-1.04
80;4.76;0.00;15.10
85;0.00;0.00;0.00
90;0.00;0.00;0.00
95;4.76;0.33;14.06
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;0.00;0.32;-1.02
115;4.76;0.33;14.06
120;0.00;0.00;0.00
125;0.00;0.00;0.00
130;4.75;0.33;14.04
135;0.00;0.00;0.00
140;0.00;0.00;0.00
145;4.76;0.33;14.06
150;4.75;0.33;14.04
155;0.00;0.00;0.00
160;4.76;0.33;14.06
165;4.75;0.33;14.04
170;0.00;0.00;0.00
175;4.76;0.33;14.06
180;4.75;0.33;14.04
185;0.00;0.00;0.00
190;4.75;0.33;14.04
195;4.76;0.33;14.06
200;0.00;0.00;0.00
205;4.75;0.33;14.04
210;4.76;0.33;14.06
215;0.00;0.00;0.00
220;4.76;0.33;14.06
225;4.75;0.33;14.04
230;0.00;0.00;0.00
235;4.75;0.33;14.04
240;4.76;0.33;14.06
245;4.75;0.33;14.03
250;4.75;0.33;14.04
255;4.75;0.33;14.04
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.32;-1.02
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;0.00;0.32;-1.02
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.32;-1.02
75;4.75;0.00;15.07
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.33;14.06
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.75;0.33;14.04
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.75;0.33;14.04
130;4.75;0.00;15.07
135;0.00;0.00;0.00
140;4.75;0.33;14.04
145;4.76;0.33;14.04
150;0.00;0.00;0.00
155;4.76;0.33;14.06
160;4.76;0.33;14.06
165;0.00;0.00;0.00
170;4.76;0.33;14.06
175;4.75;0.33;14.04
180;0.00;0.00;0.00
185;4.75;0.33;14.04
190;4.75;0.33;14.04
195;0.00;0.00;0.00
200;4.76;0.33;14.06
205;4.76;0.33;14.06
210;0.00;0.00;0.00
215;4.75;0.33;14.04
220;4.76;0.33;14.06
225;0.00;0.00;0.00
230;4.75;0.33;14.04
235;4.75;0.32;14.06
240;4.75;0.32;14.04
245;4.76;0.32;14.07
250;4.75;0.33;14.04
255;4.75;0.32;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.75;0.00;15.08
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.76;0.33;14.04
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.75;0.33;14.04
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.32;-1.02
85;4.75;0.00;15.08
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.76;0.33;14.06
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.32;-1.02
120;4.75;0.32;14.06
125;0.00;0.00;0.00
130;0.00;0.00;0.00
135;4.75;0.32;14.06
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.76;0.33;14.06
155;4.76;0.32;14.07
160;0.00;0.00;0.00
165;4.76;0.32;14.07
170;4.76;0.33;14.06
175;0.00;0.00;0.00
180;4.75;0.32;14.06
185;4.76;0.32;14.07
190;0.00;0.00;0.00
195;4.75;0.33;14.04
200;4.75;0.32;14.06
205;0.00;0.00;0.00
210;4.75;0.33;14.04
215;4.76;0.32;14.07
220;0.00;0.00;0.00
225;4.75;0.32;14.06
230;4.75;0.33;14.04
235;0.00;0.00;0.00
240;4.75;0.32;14.06
245;4.75;0.33;14.04
250;4.75;0.32;14.06
255;4.76;0.33;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;4.75;0.00;15.08
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;4.75;0.00;15.08
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;4.76;0.33;14.04
65;0.00;0.00;0.00
70;0.00;0.00;0.00
75;0.00;0.32;-1.02
80;4.76;0.00;15.10
85;0.00;0.00;0.00
90;0.00;0.00;0.00
95;4.76;0.32;14.07
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;0.00;0.32;-1.01
115;4.75;0.32;14.06
120;0.00;0.00;0.00
125;0.00;0.00;0.00
130;4.75;0.32;14.06
135;0.00;0.00;0.00
140;0.00;0.00;0.00
145;4.76;0.32;14.07
150;4.75;0.32;14.06
155;0.00;0.00;0.00
160;4.75;0.32;14.06
165;4.75;0.32;14.06
170;0.00;0.00;0.00
175;4.76;0.32;14.07
180;4.76;0.32;14.07
185;0.00;0.00;0.00
190;4.75;0.32;14.06
195;4.75;0.32;14.06
200;0.00;0.00;0.00
205;4.76;0.32;14.07
210;4.76;0.32;14.07
215;0.00;0.00;0.00
220;4.76;0.32;14.07
225;4.76;0.32;14.07
230;4.75;0.00;15.08
235;4.75;0.32;14.06
240;4.75;0.32;14.06
245;0.00;0.32;-1.02
250;4.76;0.32;14.07
255;4.76;0.32;14.07
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.33;-1.04
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.32;-1.02
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;4.76;0.32;14.07
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;4.76;0.32;14.07
75;0.00;0.00;0.00
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.75;0.32;14.06
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.32;-1.02
110;4.75;0.32;14.06
115;0.00;0.00;0.00
120;0.00;0.32;-1.01
125;4.75;0.32;14.06
130;0.00;0.00;0.00
135;0.00;0.00;0.00
140;4.75;0.32;14.06
145;4.75;0.00;15.07
150;0.00;0.00;0.00
155;4.75;0.32;14.06
160;4.75;0.33;14.04
165;0.00;0.00;0.00
170;4.75;0.32;14.06
175;4.75;0.32;14.06
180;0.00;0.00;0.00
185;4.75;0.32;14.06
190;4.76;0.32;14.07
195;0.00;0.00;0.00
200;4.75;0.32;14.06
205;4.75;0.32;14.06
210;0.00;0.00;0.00
215;4.75;0.32;14.06
220;4.75;0.32;14.06
225;0.00;0.00;0.00
230;4.75;0.32;14.06
235;4.75;0.32;14.06
240;0.00;0.32;-1.01
245;4.76;0.32;14.07
250;4.75;0.32;14.06
255;4.75;0.32;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.76;0.33;14.06
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.75;0.33;14.04
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.76;0.33;14.06
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.32;-1.02
85;4.75;0.00;15.08
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.76;0.32;14.07
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.32;-1.02
120;4.76;0.32;14.07
125;0.00;0.00;0.00
130;0.00;0.32;-1.01
135;4.76;0.32;14.07
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.76;0.32;14.07
155;4.75;0.00;15.08
160;0.00;0.00;0.00
165;4.76;0.32;14.07
170;4.76;0.32;14.07
175;0.00;0.00;0.00
180;4.76;0.32;14.07
185;4.75;0.32;14.06
190;0.00;0.00;0.00
195;4.75;0.32;14.06
200;4.75;0.32;14.06
205;0.00;0.00;0.00
210;4.75;0.32;14.06
215;4.75;0.32;14.06
220;0.00;0.32;-1.01
225;4.75;0.32;14.06
230;4.75;0.32;14.06
235;4.76;0.32;14.07
240;4.76;0.32;14.07
245;4.75;0.32;14.06
250;4.75;0.32;14.06
255;4.75;0.32;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;4.75;0.00;15.08
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;4.76;0.00;15.10
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;4.75;0.33;14.04
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.32;-1.01
75;4.76;0.00;15.10
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.32;14.07
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.76;0.32;14.07
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.76;0.32;14.07
130;4.76;0.33;14.06
135;0.00;0.00;0.00
140;4.75;0.32;14.06
145;4.75;0.32;14.06
150;0.00;0.00;0.00
155;4.76;0.32;14.07
160;4.75;0.32;14.06
165;0.00;0.00;0.00
170;4.75;0.32;14.06
175;4.75;0.32;14.06
180;0.00;0.00;0.00
185;4.76;0.32;14.07
190;4.75;0.32;14.06
195;0.00;0.00;0.00
200;4.76;0.32;14.07
205;4.75;0.32;14.06
210;0.00;0.00;0.00
215;4.76;0.32;14.07
220;4.76;0.32;14.07
225;4.75;0.00;15.07
230;4.75;0.32;14.06
235;4.76;0.32;14.07
240;0.00;0.32;-1.02
245;4.76;0.32;14.07
250;4.75;0.32;14.06
255;4.76;0.32;14.07
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.75;0.00;15.08
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.75;0.33;14.04
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.75;0.33;14.04
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.32;-1.01
85;4.75;0.00;15.08
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.76;0.32;14.07
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.32;-1.01
120;4.76;0.32;14.07
125;0.00;0.00;0.00
130;0.00;0.32;-1.01
135;4.76;0.32;14.07
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.75;0.32;14.06
155;4.76;0.00;15.10
160;0.00;0.00;0.00
165;4.76;0.32;14.07
170;4.75;0.32;14.06
175;0.00;0.00;0.00
180;4.76;0.32;14.07
185;4.75;0.32;14.06
190;0.00;0.00;0.00
195;4.76;0.32;14.07
200;4.75;0.32;14.06
205;0.00;0.00;0.00
210;4.76;0.32;14.07
215;4.75;0.32;14.06
220;0.00;0.32;-1.01
225;4.76;0.32;14.07
230;4.76;0.32;14.07
235;4.76;0.32;14.07
240;4.75;0.32;14.06
245;4.75;0.32;14.06
250;4.76;0.32;14.07
255;4.76;0.32;14.07
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;4.75;0.00;15.08
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;4.76;0.00;15.10
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;4.75;0.33;14.04
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.00;0.00
75;4.76;0.32;14.07
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.32;14.07
95;4.75;0.00;15.07
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.76;0.32;14.07
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.75;0.32;14.06
130;4.75;0.00;15.08
135;0.00;0.00;0.00
140;4.75;0.32;14.06
145;4.76;0.33;14.06
150;0.00;0.00;0.00
155;4.75;0.32;14.06
160;4.76;0.32;14.07
165;0.00;0.00;0.00
170;4.76;0.32;14.07
175;4.76;0.32;14.07
180;0.00;0.00;0.00
185;4.75;0.32;14.06
190;4.76;0.32;14.07
195;0.00;0.00;0.00
200;4.76;0.32;14.07
205;4.75;0.32;14.06
210;0.00;0.00;0.00
215;4.76;0.32;14.07
220;4.75;0.32;14.06
225;0.00;0.00;0.00
230;4.76;0.32;14.07
235;4.75;0.32;14.06
240;4.75;0.00;15.08
245;4.76;0.32;14.07
250;4.75;0.32;14.06
255;4.75;0.32;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.76;0.00;15.10
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.75;0.32;14.06
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.76;0.32;14.07
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.32;-1.01
85;4.76;0.33;14.06
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.76;0.32;14.07
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.32;-1.01
120;4.75;0.32;14.06
125;0.00;0.00;0.00
130;0.00;0.32;-1.01
135;4.76;0.32;14.07
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.76;0.32;14.07
155;4.75;0.00;15.08
160;0.00;0.00;0.00
165;4.75;0.32;14.06
170;4.75;0.32;14.06
175;0.00;0.00;0.00
180;4.75;0.32;14.06
185;4.75;0.32;14.06
190;0.00;0.00;0.00
195;4.75;0.32;14.06
200;4.75;0.32;14.07
205;0.00;0.00;0.00
210;4.75;0.32;14.06
215;4.75;0.32;14.07
220;0.00;0.31;-0.99
225;4.76;0.32;14.07
230;4.75;0.32;14.07
235;4.76;0.32;14.09
240;4.75;0.32;14.07
245;4.75;0.32;14.07
250;4.75;0.32;14.06
255;4.75;0.32;14.07
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;4.75;0.00;15.08
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;4.75;0.32;14.06
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;4.76;0.32;14.07
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.31;-0.99
75;4.75;0.00;15.08
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.32;14.09
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.75;0.32;14.06
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.75;0.32;14.06
130;4.76;0.11;14.76
135;0.00;0.00;0.00
140;4.75;0.32;14.06
145;4.76;0.32;14.07
150;0.00;0.00;0.00
155;4.76;0.32;14.07
160;4.75;0.32;14.06
165;0.00;0.00;0.00
170;4.76;0.32;14.07
175;4.75;0.32;14.06
180;0.00;0.00;0.00
185;4.76;0.32;14.07
190;4.76;0.32;14.07
195;0.00;0.00;0.00
200;4.76;0.33;14.06
205;4.76;0.33;14.06
210;0.00;0.00;0.00
215;4.76;0.33;14.06
220;4.75;0.33;14.04
225;0.00;0.00;0.00
230;4.75;0.33;14.04
235;4.75;0.33;14.04
240;4.75;0.00;15.08
245;4.76;0.33;14.04
250;4.76;0.33;14.04
255;4.76;0.33;14.06
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.76;0.33;14.04
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.75;0.33;14.03
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.75;0.33;14.03
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.32;-1.02
85;4.75;0.00;15.08
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.75;0.33;14.04
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.32;-1.02
120;4.76;0.33;14.06
125;0.00;0.00;0.00
130;0.00;0.32;-1.02
135;4.76;0.33;14.06
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.76;0.33;14.06
155;4.76;0.00;15.10
160;0.00;0.00;0.00
165;4.76;0.33;14.06
170;4.75;0.33;14.04
175;0.00;0.00;0.00
180;4.76;0.33;14.06
185;4.76;0.33;14.04
190;0.00;0.00;0.00
195;4.75;0.33;14.03
200;4.76;0.33;14.04
205;0.00;0.32;-1.02
210;4.76;0.33;14.04
215;4.76;0.33;14.04
220;4.76;0.33;14.04
225;4.76;0.33;14.04
230;4.76;0.33;14.04
235;4.76;0.33;14.04
240;4.76;0.33;14.04
245;4.76;0.34;14.03
250;4.75;0.33;14.03
255;4.75;0.33;14.03
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;4.75;0.00;15.08
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;4.75;0.00;15.08
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;0.00;0.33;-1.04
75;4.76;0.00;15.10
80;0.00;0.00;0.00
85;0.00;0.00;0.00
90;4.76;0.33;14.04
95;0.00;0.00;0.00
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;4.76;0.34;14.03
115;0.00;0.00;0.00
120;0.00;0.00;0.00
125;4.76;0.34;14.03
130;4.76;0.00;15.10
135;0.00;0.00;0.00
140;4.76;0.34;14.03
145;4.76;0.34;14.03
150;0.00;0.00;0.00
155;4.76;0.34;14.03
160;4.76;0.34;14.03
165;0.00;0.00;0.00
170;4.76;0.34;14.03
175;4.76;0.34;14.03
180;0.00;0.00;0.00
185;4.76;0.34;14.03
190;4.75;0.34;14.01
195;0.00;0.00;0.00
200;4.76;0.34;14.03
205;4.76;0.34;14.03
210;0.00;0.00;0.00
215;4.76;0.34;14.03
220;4.76;0.34;14.03
225;0.00;0.00;0.00
230;4.75;0.34;14.00
235;4.76;0.34;14.03
240;4.75;0.00;15.08
245;4.75;0.34;14.01
250;4.75;0.34;14.01
255;4.76;0.34;14.01
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;4.76;0.00;15.10
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;4.76;0.35;14.00
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;4.76;0.35;14.00
70;0.00;0.00;0.00
75;0.00;0.00;0.00
80;0.00;0.34;-1.07
85;4.76;0.00;15.10
90;0.00;0.00;0.00
95;0.00;0.00;0.00
100;4.76;0.34;14.01
105;0.00;0.00;0.00
110;0.00;0.00;0.00
115;0.00;0.34;-1.09
120;4.76;0.34;14.01
125;0.00;0.00;0.00
130;0.00;0.00;0.00
135;4.76;0.35;14.00
140;0.00;0.00;0.00
145;0.00;0.00;0.00
150;4.76;0.35;14.00
155;4.76;0.35;14.00
160;0.00;0.00;0.00
165;4.76;0.35;14.00
170;4.75;0.35;13.98
175;0.00;0.00;0.00
180;4.76;0.35;14.00
185;4.76;0.35;14.00
190;0.00;0.00;0.00
195;4.76;0.35;14.00
200;4.76;0.35;14.00
205;0.00;0.00;0.00
210;4.76;0.35;14.00
215;4.76;0.35;14.00
220;0.00;0.00;0.00
225;4.76;0.35;14.00
230;4.76;0.35;14.00
235;4.75;0.00;15.08
240;4.76;0.35;14.00
245;4.75;0.35;13.98
250;0.00;0.35;-1.10
255;4.76;0.35;14.00
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.00;0.00
15;0.00;0.00;0.00
20;4.75;0.00;15.07
25;0.00;0.00;0.00
30;0.00;0.00;0.00
35;0.00;0.00;0.00
40;4.75;0.00;15.08
45;0.00;0.00;0.00
50;0.00;0.00;0.00
55;0.00;0.00;0.00
60;4.76;0.36;13.96
65;0.00;0.00;0.00
70;0.00;0.00;0.00
75;0.00;0.35;-1.10
80;4.76;0.00;15.10
85;0.00;0.00;0.00
90;0.00;0.00;0.00
95;4.76;0.35;13.98
100;0.00;0.00;0.00
105;0.00;0.00;0.00
110;0.00;0.35;-1.10
115;4.76;0.35;13.98
120;0.00;0.00;0.00
125;0.00;0.00;0.00
130;4.76;0.35;13.98
135;0.00;0.00;0.00
140;0.00;0.00;0.00
145;4.76;0.35;13.98
150;4.76;0.36;13.96
155;0.00;0.00;0.00
160;4.75;0.36;13.95
165;4.76;0.36;13.96
170;0.00;0.00;0.00
175;4.76;0.36;13.96
180;4.76;0.35;13.98
185;0.00;0.00;0.00
190;4.76;0.36;13.96
195;4.76;0.36;13.96
200;0.00;0.00;0.00
205;4.76;0.36;13.96
210;4.76;0.36;13.96
215;0.00;0.00;0.00
220;4.76;0.36;13.96
225;4.76;0.36;13.96
230;0.00;0.00;0.00
235;4.76;0.36;13.96
240;4.76;0.36;13.96
245;4.75;0.36;13.95
250;4.76;0.36;13.96
255;4.76;0.36;13.96
0;0.00;0.00;0.00
5;0.00;0.00;0.00
10;0.00;0.36;-1.15
15;0.00;0.00;0.00
20;0.00;0.00;0.00
25;0.00;0.00;0.00
30;0.00;0.36;-1.13
35;0.00;0.00;0.00
40;0.00;0.00;0.00
45;0.00;0.00;0.00
50;4.76;0.36;13.96
55;0.00;0.00;0.00
60;0.00;0.00;0.00
65;0.00;0.00;0.00
70;4.76;0.36;13.95
